Target_id,Gene_symbol,Gene_alias_name,Protein_name,Type_of_gene,TTD_target_type,Organism,Taxonomy_id ,Map_location,Chromosome,Entrez_id,OMIM_id,HGNC_id,Ensembl_id,MGI_id,TTD_id
HBTAR000139,ALDH3A1,ALDH3; ALDHIII,aldehyde dehydrogenase 3 family member A1,protein-coding,NA,Homo sapiens,9606,17p11.2,17,218,100660,405,ENSG00000108602,NA,NA
HBTAR000140,ALDH1B1,ALDH5; ALDHX,aldehyde dehydrogenase 1 family member B1,protein-coding,NA,Homo sapiens,9606,9p13.1,9,219,100670,407,ENSG00000137124,NA,NA
HBTAR000141,ALDH1A3,ALDH1A6; ALDH6; MCOP8; RALDH3,aldehyde dehydrogenase 1 family member A3,protein-coding,NA,Homo sapiens,9606,15q26.3,15,220,600463,409,ENSG00000184254,NA,NA
HBTAR000142,ALDH3B2,ALDH8,aldehyde dehydrogenase 3 family member B2,protein-coding,NA,Homo sapiens,9606,11q13.2,11,222,601917,411,ENSG00000132746,NA,NA
HBTAR000143,ALDH9A1,ALDH4; ALDH7; ALDH9; E3; TMABA-DH; TMABADH; TMABALDH,aldehyde dehydrogenase 9 family member A1,protein-coding,NA,Homo sapiens,9606,1q24.1,1,223,602733,412,ENSG00000143149,NA,NA
HBTAR000144,ALDH3A2,ALDH10; FALDH; SLS,aldehyde dehydrogenase 3 family member A2,protein-coding,Successful target,Homo sapiens,9606,17p11.2,17,224,609523,403,ENSG00000072210,NA,T65291
HBTAR000145,ALDOA,ALDA; GSD12; HEL-S-87p,"aldolase, fructose-bisphosphate A",protein-coding,NA,Homo sapiens,9606,16p11.2,16,226,103850,414,ENSG00000149925,NA,NA
HBTAR000146,ALDOB,ALDB; ALDO2,"aldolase, fructose-bisphosphate B",protein-coding,NA,Homo sapiens,9606,9q31.1,9,229,612724,417,ENSG00000136872,NA,NA
HBTAR000147,ALDOC,ALDC,"aldolase, fructose-bisphosphate C",protein-coding,NA,Homo sapiens,9606,17q11.2,17,230,103870,418,ENSG00000109107,NA,NA
HBTAR000148,AKR1B1,ADR; ALDR1; ALR2; AR,aldo-keto reductase family 1 member B,protein-coding,Successful target,Homo sapiens,9606,7q33,7,231,103880,381,ENSG00000085662,NA,T26623
HBTAR000149,ALK,CD246; NBLST3,ALK receptor tyrosine kinase,protein-coding,Successful target,Homo sapiens,9606,2p23.2-p23.1,2,238,105590,427,ENSG00000171094,NA,T56418
HBTAR000150,ALOX12,12-LOX; 12S-LOX; LOG12,"arachidonate 12-lipoxygenase, 12S type",protein-coding,Research target,Homo sapiens,9606,17p13.1,17,239,152391,429,ENSG00000108839,NA,T35527
HBTAR000151,ALOX5,5-LO; 5-LOX; 5LPG; LOG5,arachidonate 5-lipoxygenase,protein-coding,Discontinued target,Homo sapiens,9606,10q11.21,10,240,152390,435,ENSG00000012779,NA,T93566
HBTAR000152,ALOX5AP,FLAP,arachidonate 5-lipoxygenase activating protein,protein-coding,Discontinued target,Homo sapiens,9606,13q12.3,13,241,603700,436,ENSG00000132965,NA,T46642
HBTAR000153,ALOX12B,12R-LOX; ARCI2,"arachidonate 12-lipoxygenase, 12R type",protein-coding,NA,Homo sapiens,9606,17p13.1,17,242,603741,430,ENSG00000179477,NA,NA
HBTAR000154,ALOX15,12-LOX; 15-LOX; 15-LOX-1; LOG15,arachidonate 15-lipoxygenase,protein-coding,Patented target,Homo sapiens,9606,17p13.2,17,246,152392,433,ENSG00000161905,NA,T16042
HBTAR000155,ALOX15B,15-LOX-2,arachidonate 15-lipoxygenase type B,protein-coding,NA,Homo sapiens,9606,17p13.1,17,247,603697,434,ENSG00000179593,NA,NA
HBTAR000156,ALPI,IAP,"alkaline phosphatase, intestinal",protein-coding,NA,Homo sapiens,9606,2q37.1,2,248,171740,437,ENSG00000163295,NA,NA
HBTAR000157,ALPL,AP-TNAP; APTNAP; HOPS; TNALP; TNAP; TNSALP,"alkaline phosphatase, biomineralization associated",protein-coding,Successful target,Homo sapiens,9606,1p36.12,1,249,171760,438,ENSG00000162551,NA,T09538
HBTAR000158,ALPP,ALP; ALPI; IAP; PALP; PLAP; PLAP-1,"alkaline phosphatase, placental",protein-coding,NA,Homo sapiens,9606,2q37.1,2,250,171800,439,ENSG00000163283,NA,NA
HBTAR000159,ALPG,ALPPL; ALPPL2; GCAP,"alkaline phosphatase, germ cell",protein-coding,NA,Homo sapiens,9606,2q37.1,2,251,171810,441,ENSG00000163286,NA,NA
HBTAR000160,ALX3,FND; FND1,ALX homeobox 3,protein-coding,NA,Homo sapiens,9606,1p13.3,1,257,606014,449,ENSG00000156150,NA,NA
HBTAR000161,AMBP,A1M; EDC1; HCP; HI30; IATIL; ITI; ITIL; ITILC; UTI,alpha-1-microglobulin/bikunin precursor,protein-coding,NA,Homo sapiens,9606,9q32,9,259,176870,453,ENSG00000106927,NA,NA
HBTAR000162,AMD1,ADOMETDC; AMD; SAMDC,adenosylmethionine decarboxylase 1,protein-coding,Successful target,Homo sapiens,9606,6q21,6,262,180980,457,ENSG00000123505,NA,T55922
HBTAR000163,AMH,MIF; MIS,anti-Mullerian hormone,protein-coding,NA,Homo sapiens,9606,19p13.3,19,268,600957,464,ENSG00000104899,NA,NA
HBTAR000164,AMHR2,AMHR; MISR2; MISRII; MRII,anti-Mullerian hormone receptor type 2,protein-coding,Research target,Homo sapiens,9606,12q13.13,12,269,600956,465,ENSG00000135409,NA,T36440
HBTAR000165,AMPD1,MAD; MADA; MMDD,adenosine monophosphate deaminase 1,protein-coding,NA,Homo sapiens,9606,1p13.2,1,270,102770,468,ENSG00000116748,NA,NA
HBTAR000166,AMPD2,PCH9; SPG63,adenosine monophosphate deaminase 2,protein-coding,NA,Homo sapiens,9606,1p13.3,1,271,102771,469,ENSG00000116337,NA,NA
HBTAR000167,AMPD3,NA,adenosine monophosphate deaminase 3,protein-coding,NA,Homo sapiens,9606,11p15.4,11,272,102772,470,ENSG00000133805,NA,NA
HBTAR000168,AMPH,AMPH1,amphiphysin,protein-coding,NA,Homo sapiens,9606,7p14.1,7,273,600418,471,ENSG00000078053,NA,NA
HBTAR000169,BIN1,AMPH2; AMPHL; CNM2; SH3P9,bridging integrator 1,protein-coding,NA,Homo sapiens,9606,2q14.3,2,274,601248,1052,ENSG00000136717,NA,NA
HBTAR000170,AMT,GCE; GCST; GCVT; NKH,aminomethyltransferase,protein-coding,NA,Homo sapiens,9606,3p21.31,3,275,238310,473,ENSG00000145020,NA,NA
HBTAR000171,AMY1A,AMY1,amylase alpha 1A,protein-coding,NA,Homo sapiens,9606,1p21.1,1,276,104700,474,ENSG00000237763,NA,NA
HBTAR000172,AMY1C,AMY1,amylase alpha 1C,protein-coding,NA,Homo sapiens,9606,1p21.1,1,278,104702,476,ENSG00000187733,NA,NA
HBTAR000173,AMY2A,AMY2; PA,amylase alpha 2A,protein-coding,Clinical Trial target,Homo sapiens,9606,1p21.1,1,279,104650,477,ENSG00000243480,NA,T86918
HBTAR000174,AMY2B,AMY2; AMY3; HXA,amylase alpha 2B,protein-coding,NA,Homo sapiens,9606,1p21.1,1,280,104660,478,ENSG00000240038,NA,NA
HBTAR000175,ANG,ALS9; HEL168; RAA1; RNASE4; RNASE5,angiogenin,protein-coding,Research target,Homo sapiens,9606,14q11.2,14,283,105850,483,ENSG00000214274,NA,T54229
HBTAR000176,ANGPT1,AGP1; AGPT; ANG1,angiopoietin 1,protein-coding,Clinical Trial target,Homo sapiens,9606,8q23.1,8,284,601667,484,ENSG00000154188,NA,T44141
HBTAR000177,ANGPT2,AGPT2; ANG2,angiopoietin 2,protein-coding,Clinical Trial target,Homo sapiens,9606,8p23.1,8,285,601922,485,ENSG00000091879,NA,T21960
HBTAR000178,ANK1,ANK; SPH1; SPH2,ankyrin 1,protein-coding,Research target,Homo sapiens,9606,8p11.21,8,286,612641,492,ENSG00000029534,NA,T88920
HBTAR000179,ANK2,ANK-2; CFAP87; FAP87; LQT4; brank-2,ankyrin 2,protein-coding,NA,Homo sapiens,9606,4q25-q26,4,287,106410,493,ENSG00000145362,NA,NA
HBTAR000180,ANK3,ANKYRIN-G; MRT37,ankyrin 3,protein-coding,NA,Homo sapiens,9606,10q21.2,10,288,600465,494,ENSG00000151150,NA,NA
HBTAR000181,ANPEP,APN; CD13; GP150; LAP1; P150; PEPN,"alanyl aminopeptidase, membrane",protein-coding,Clinical Trial target,Homo sapiens,9606,15q26.1,15,290,151530,500,ENSG00000166825,NA,T67272
HBTAR000182,SLC25A4,AAC1; ANT; ANT 1; ANT1; MTDPS12; MTDPS12A; PEO2; PEO3; PEOA2; T1,solute carrier family 25 member 4,protein-coding,Successful target,Homo sapiens,9606,4q35.1,4,291,103220,10990,ENSG00000151729,NA,T68461
HBTAR000183,SLC25A5,2F1; AAC2; ANT2; T2; T3,solute carrier family 25 member 5,protein-coding,NA,Homo sapiens,9606,Xq24,X,292,300150,10991,ENSG00000005022,NA,NA
HBTAR000184,SLC25A6,AAC3; ANT; ANT 2; ANT 3; ANT3; ANT3Y,solute carrier family 25 member 6,protein-coding,NA,Homo sapiens,9606,Xp22.33 and Yp11.2,X|Y,293,300151 403000,10992,ENSG00000169100,NA,NA
HBTAR000185,ANXA1,ANX1; LPC1,annexin A1,protein-coding,Successful target,Homo sapiens,9606,9q21.13,9,301,151690,533,ENSG00000135046,NA,T38161
HBTAR000186,ANXA2,ANX2; ANX2L4; CAL1H; HEL-S-270; LIP2; LPC2; LPC2D; P36; PAP-IV,annexin A2,protein-coding,Research target,Homo sapiens,9606,15q22.2,15,302,151740,537,ENSG00000182718,NA,T04386
HBTAR000187,ANXA3,ANX3,annexin A3,protein-coding,NA,Homo sapiens,9606,4q21.21,4,306,106490,541,ENSG00000138772,NA,NA
HBTAR000188,ANXA5,ANX5; ENX2; HEL-S-7; PP4; RPRGL3,annexin A5,protein-coding,Clinical Trial target,Homo sapiens,9606,4q27,4,308,131230,543,ENSG00000164111,NA,T72195
HBTAR000189,ANXA6,ANX6; CBP68; CPB-II; p68; p70,annexin A6,protein-coding,NA,Homo sapiens,9606,5q33.1,5,309,114070,544,ENSG00000197043,NA,NA
HBTAR000190,ANXA7,ANX7; SNX; SYNEXIN,annexin A7,protein-coding,NA,Homo sapiens,9606,10q22.2,10,310,186360,545,ENSG00000138279,NA,NA
HBTAR000191,ANXA11,ALS23; ANX11; CAP-50; CAP50,annexin A11,protein-coding,NA,Homo sapiens,9606,10q22.3,10,311,602572,535,ENSG00000122359,NA,NA
HBTAR000192,AOC2,DAO2; RAO; SSAO,amine oxidase copper containing 2,protein-coding,NA,Homo sapiens,9606,17q21.31,17,314,602268,549,ENSG00000131480,NA,NA
HBTAR000193,AOX1,AO; AOH1,aldehyde oxidase 1,protein-coding,Successful target,Homo sapiens,9606,2q33.1,2,316,602841,553,ENSG00000138356,NA,T94444
HBTAR000194,APAF1,APAF-1; CED4,apoptotic peptidase activating factor 1,protein-coding,NA,Homo sapiens,9606,12q23.1,12,317,602233,576,ENSG00000120868,NA,NA
HBTAR000195,APOF,Apo-F; LTIP,apolipoprotein F,protein-coding,NA,Homo sapiens,9606,12q13.3,12,319,107760,615,ENSG00000175336,NA,NA
HBTAR000196,APBA1,D9S411E; LIN10; MINT1; X11; X11A; X11ALPHA,amyloid beta precursor protein binding family A member 1,protein-coding,NA,Homo sapiens,9606,9q21.12,9,320,602414,578,ENSG00000107282,NA,NA
HBTAR000197,APBB1,FE65; MGC:9072; RIR,amyloid beta precursor protein binding family B member 1,protein-coding,NA,Homo sapiens,9606,11p15.4,11,322,602709,581,ENSG00000166313,NA,NA
HBTAR000198,APBB2,FE65L; FE65L1,amyloid beta precursor protein binding family B member 2,protein-coding,NA,Homo sapiens,9606,4p14-p13,4,323,602710,582,ENSG00000163697,NA,NA
HBTAR000199,APC,BTPS2; DESMD; DP2; DP2.5; DP3; GS; PPP1R46,APC regulator of WNT signaling pathway,protein-coding,NA,Homo sapiens,9606,5q22.2,5,324,611731,583,ENSG00000134982,NA,NA
HBTAR000200,APCS,HEL-S-92n; PTX2; SAP,"amyloid P component, serum",protein-coding,Clinical Trial target,Homo sapiens,9606,1q23.2,1,325,104770,584,ENSG00000132703,NA,T37742
HBTAR000201,AIRE,AIRE1; APECED; APS1; APSI; PGA1,autoimmune regulator,protein-coding,NA,Homo sapiens,9606,21q22.3,21,326,607358,360,ENSG00000160224,NA,NA
HBTAR000202,APEH,AARE; ACPH; APH; D3F15S2; D3S48E; DNF15S2; OPH,acylaminoacyl-peptide hydrolase,protein-coding,Research target,Homo sapiens,9606,3p21.31,3,327,102645,586,ENSG00000164062,NA,T57421
HBTAR000203,APEX1,APE; APE1; APEN; APEX; APX; HAP1; REF1,apurinic/apyrimidinic endodeoxyribonuclease 1,protein-coding,Clinical Trial target,Homo sapiens,9606,14q11.2,14,328,107748,587,ENSG00000100823,NA,T13348
HBTAR000204,BIRC2,API1; HIAP2; Hiap-2; MIHB; RNF48; c-IAP1; cIAP1,baculoviral IAP repeat containing 2,protein-coding,Clinical Trial target,Homo sapiens,9606,11q22.2,11,329,601712,590,ENSG00000110330,NA,T84780
HBTAR000205,BIRC3,AIP1; API2; CIAP2; HAIP1; HIAP1; IAP-1; MALT2; MIHC; RNF49; c-IAP2,baculoviral IAP repeat containing 3,protein-coding,Research target,Homo sapiens,9606,11q22.2,11,330,601721,591,ENSG00000023445,NA,T59479
HBTAR000206,XIAP,API3; BIRC4; IAP-3; ILP1; MIHA; XLP2; hIAP-3; hIAP3,X-linked inhibitor of apoptosis,protein-coding,Clinical Trial target,Homo sapiens,9606,Xq25,X,331,300079,592,ENSG00000101966,NA,T81892
HBTAR000207,BIRC5,API4; EPR-1,baculoviral IAP repeat containing 5,protein-coding,Research target,Homo sapiens,9606,17q25.3,17,332,603352,593,ENSG00000089685,NA,T60688
HBTAR000208,APLP1,APLP,amyloid beta precursor like protein 1,protein-coding,NA,Homo sapiens,9606,19q13.12,19,333,104775,597,ENSG00000105290,NA,NA
HBTAR000209,APLP2,APLP-2; APPH; APPL2; CDEBP,amyloid beta precursor like protein 2,protein-coding,NA,Homo sapiens,9606,11q24.3,11,334,104776,598,ENSG00000084234,NA,NA
HBTAR000210,APOA1,HPALP2; apo(a),apolipoprotein A1,protein-coding,Research target,Homo sapiens,9606,11q23.3,11,335,107680,600,ENSG00000118137,NA,T90163
HBTAR000211,APOA2,Apo-AII; ApoA-II; apoAII,apolipoprotein A2,protein-coding,Research target,Homo sapiens,9606,1q23.3,1,336,107670,601,ENSG00000158874,NA,T75655
HBTAR000212,APOA4,NA,apolipoprotein A4,protein-coding,Research target,Homo sapiens,9606,11q23.3,11,337,107690,602,ENSG00000110244,NA,T68829
HBTAR000213,APOB,FCHL2; FLDB; LDLCQ4; apoB-100; apoB-48,apolipoprotein B,protein-coding,Successful target,Homo sapiens,9606,2p24.1,2,338,107730,603,ENSG00000084674,NA,T09507
HBTAR000214,AQP8,AQP-8,aquaporin 8,protein-coding,NA,Homo sapiens,9606,16p12.1,16,343,603750,642,ENSG00000103375,NA,NA
HBTAR000215,APOC2,APO-CII; APOC-II,apolipoprotein C2,protein-coding,NA,Homo sapiens,9606,19q13.32,19,344,608083,609,ENSG00000234906,NA,NA
HBTAR000216,APOC3,APOCIII,apolipoprotein C3,protein-coding,Clinical Trial target,Homo sapiens,9606,11q23.3,11,345,107720,610,ENSG00000110245,NA,T86115
HBTAR000217,APOD,NA,apolipoprotein D,protein-coding,NA,Homo sapiens,9606,3q29,3,347,107740,612,ENSG00000189058,NA,NA
HBTAR000218,APOE,AD2; APO-E; ApoE4; LDLCQ5; LPG,apolipoprotein E,protein-coding,Clinical Trial target,Homo sapiens,9606,19q13.32,19,348,107741,613,ENSG00000130203,NA,T21689
HBTAR000219,APOH,B2G1; B2GP1; BG,apolipoprotein H,protein-coding,Discontinued target,Homo sapiens,9606,17q24.2,17,350,138700,616,ENSG00000091583,NA,T86885
HBTAR000220,APP,AAA; ABETA; ABPP; AD1; APPI; CTFgamma; CVAP; PN-II; PN2; preA4,amyloid beta precursor protein,protein-coding,Successful target,Homo sapiens,9606,21q21.3,21,351,104760,620,ENSG00000142192,NA,T87024
HBTAR000221,APRT,AMP; APRTD,adenine phosphoribosyltransferase,protein-coding,NA,Homo sapiens,9606,16q24.3,16,353,102600,626,ENSG00000198931,NA,NA
HBTAR000222,KLK3,APS; KLK2A1; PSA; hK3,kallikrein related peptidase 3,protein-coding,Clinical Trial target,Homo sapiens,9606,19q13.33,19,354,176820,6364,ENSG00000142515,NA,T36935
HBTAR000223,FAS,ALPS1A; APO-1; APT1; CD95; FAS1; FASTM; TNFRSF6,Fas cell surface death receptor,protein-coding,Clinical Trial target,Homo sapiens,9606,10q23.31,10,355,134637,11920,ENSG00000026103,NA,T14592
HBTAR000224,FASLG,ALPS1B; APT1LG1; APTL; CD178; CD95-L; CD95L; FASL; TNFSF6; TNLG1A,Fas ligand,protein-coding,Research target,Homo sapiens,9606,1q24.3,1,356,134638,11936,ENSG00000117560,NA,T64245
HBTAR000225,AQP1,AQP-CHIP; CHIP28; CO,aquaporin 1 (Colton blood group),protein-coding,Research target,Homo sapiens,9606,7p14.3,7,358,107776,633,ENSG00000240583,NA,T44057
HBTAR000226,AQP2,AQP-CD; WCH-CD,aquaporin 2,protein-coding,NA,Homo sapiens,9606,12q13.12,12,359,107777,634,ENSG00000167580,NA,NA
HBTAR000227,AQP3,AQP-3; GIL,aquaporin 3 (Gill blood group),protein-coding,Research target,Homo sapiens,9606,9p13.3,9,360,600170,636,ENSG00000165272,NA,T86226
HBTAR000228,AQP4,MIWC; WCH4,aquaporin 4,protein-coding,NA,Homo sapiens,9606,18q11.2,18,361,600308,637,ENSG00000171885,NA,NA
HBTAR000229,AQP5,AQP-5; PPKB,aquaporin 5,protein-coding,NA,Homo sapiens,9606,12q13.12,12,362,600442,638,ENSG00000161798,NA,NA
HBTAR000230,AQP6,AQP2L; KID,aquaporin 6,protein-coding,NA,Homo sapiens,9606,12q13.12,12,363,601383,639,ENSG00000086159,NA,NA
HBTAR000231,AQP7,AQP7L; AQPap; GLYCQTL,aquaporin 7,protein-coding,Research target,Homo sapiens,9606,9p13.3,9,364,602974,640,ENSG00000165269,NA,T94438
HBTAR000232,AQP9,AQP-9; HsT17287; SSC1; T17287,aquaporin 9,protein-coding,Research target,Homo sapiens,9606,15q21.3,15,366,602914,643,ENSG00000103569,NA,T79566
HBTAR000233,AR,AIS; AR8; DHTR; HUMARA; HYSP1; KD; NR3C4; SBMA; SMAX1; TFM,androgen receptor,protein-coding,Clinical Trial target,Homo sapiens,9606,Xq12,X,367,313700,644,ENSG00000169083,NA,T46521
HBTAR000234,ABCC6,ABC34; ARA; EST349056; GACI2; MLP1; MOAT-E; MOATE; MRP6; PXE; PXE1; URG7,ATP binding cassette subfamily C member 6,protein-coding,NA,Homo sapiens,9606,16p13.11,16,368,603234,57,ENSG00000091262,NA,NA
HBTAR000235,ARAF,A-RAF; ARAF1; PKS2; RAFA1,"A-Raf proto-oncogene, serine/threonine kinase",protein-coding,Clinical Trial target,Homo sapiens,9606,Xp11.3,X,369,311010,646,ENSG00000078061,NA,T88430
HBTAR000236,TRIM23,ARD1; ARFD1; RNF46,tripartite motif containing 23,protein-coding,NA,Homo sapiens,9606,5q12.3,5,373,601747,660,ENSG00000113595,NA,NA
HBTAR000237,ARF1,PVNH8,ADP ribosylation factor 1,protein-coding,Research target,Homo sapiens,9606,1q42.13,1,375,103180,652,ENSG00000143761,NA,T47351
HBTAR000238,ARF3,NA,ADP ribosylation factor 3,protein-coding,NA,Homo sapiens,9606,12q13.12,12,377,103190,654,ENSG00000134287,NA,NA
HBTAR000239,ARF4,ARF2,ADP ribosylation factor 4,protein-coding,NA,Homo sapiens,9606,3p14.3,3,378,601177,655,ENSG00000168374,NA,NA
HBTAR000240,ARL4D,ARF4L; ARL6,ADP ribosylation factor like GTPase 4D,protein-coding,NA,Homo sapiens,9606,17q21.31,17,379,600732,656,ENSG00000175906,NA,NA
HBTAR000241,ARF5,NA,ADP ribosylation factor 5,protein-coding,NA,Homo sapiens,9606,7q32.1,7,381,103188,658,ENSG00000004059,NA,NA
HBTAR000242,ARF6,NA,ADP ribosylation factor 6,protein-coding,NA,Homo sapiens,9606,14q21.3,14,382,600464,659,ENSG00000165527,NA,NA
HBTAR000243,ARG1,NA,arginase 1,protein-coding,NA,Homo sapiens,9606,6q23.2,6,383,608313,663,ENSG00000118520,NA,NA
HBTAR000244,ARG2,NA,arginase 2,protein-coding,Clinical Trial target,Homo sapiens,9606,14q24.1,14,384,107830,664,ENSG00000081181,NA,T36806
HBTAR000245,RHOA,ARH12; ARHA; EDFAOB; RHO12; RHOH12,ras homolog family member A,protein-coding,Discontinued target,Homo sapiens,9606,3p21.31,3,387,165390,667,ENSG00000067560,NA,T96736
HBTAR000246,RHOB,ARH6; ARHB; MST081; MSTP081; RHOH6,ras homolog family member B,protein-coding,Research target,Homo sapiens,9606,2p24.1,2,388,165370,668,ENSG00000143878,NA,T58361
HBTAR000247,RHOC,ARH9; ARHC; H9; RHOH9,ras homolog family member C,protein-coding,NA,Homo sapiens,9606,1p13.2,1,389,165380,669,ENSG00000155366,NA,NA
HBTAR000248,RND3,ARHE; Rho8; RhoE; memB,Rho family GTPase 3,protein-coding,NA,Homo sapiens,9606,2q23.3,2,390,602924,671,ENSG00000115963,NA,NA
HBTAR000249,RHOG,ARHG,ras homolog family member G,protein-coding,NA,Homo sapiens,9606,11p15.4,11,391,179505,672,ENSG00000177105,NA,NA
HBTAR000250,ARHGAP1,CDC42GAP; RHOGAP; RHOGAP1; p50rhoGAP,Rho GTPase activating protein 1,protein-coding,NA,Homo sapiens,9606,11p11.2,11,392,602732,673,ENSG00000175220,NA,NA
HBTAR000251,ARHGAP4,C1; RGC1; RhoGAP4; SrGAP4; p115,Rho GTPase activating protein 4,protein-coding,NA,Homo sapiens,9606,Xq28,X,393,300023,674,ENSG00000089820,NA,NA
HBTAR000252,ARHGAP5,GFI2; RhoGAP5; p190-B; p190BRhoGAP,Rho GTPase activating protein 5,protein-coding,NA,Homo sapiens,9606,14q12,14,394,602680,675,ENSG00000100852,NA,NA
HBTAR000253,ARHGDIA,GDIA1; HEL-S-47e; NPHS8; RHOGDI; RHOGDI-1,Rho GDP dissociation inhibitor alpha,protein-coding,NA,Homo sapiens,9606,17q25.3,17,396,601925,678,ENSG00000141522,NA,NA
HBTAR000254,ARHGDIB,D4; GDIA2; GDID4; LYGDI; Ly-GDI; RAP1GN1; RhoGDI2,Rho GDP dissociation inhibitor beta,protein-coding,NA,Homo sapiens,9606,12p12.3,12,397,602843,679,ENSG00000111348,NA,NA
HBTAR000255,RHOH,ARHH; TTF,ras homolog family member H,protein-coding,NA,Homo sapiens,9606,4p14,4,399,602037,686,ENSG00000168421,NA,NA
HBTAR000256,ARL1,ARFL1,ADP ribosylation factor like GTPase 1,protein-coding,NA,Homo sapiens,9606,12q23.2,12,400,603425,692,ENSG00000120805,NA,NA
HBTAR000257,ARL2,ARFL2,ADP ribosylation factor like GTPase 2,protein-coding,Research target,Homo sapiens,9606,11q13.1,11,402,601175,693,ENSG00000213465,NA,T95553
HBTAR000258,ARL3,ARFL3; JBTS35; RP83,ADP ribosylation factor like GTPase 3,protein-coding,NA,Homo sapiens,9606,10q24.32,10,403,604695,694,ENSG00000138175,NA,NA
HBTAR000259,ARNT,HIF-1-beta; HIF-1beta; HIF1-beta; HIF1B; HIF1BETA; TANGO; bHLHe2,aryl hydrocarbon receptor nuclear translocator,protein-coding,NA,Homo sapiens,9606,1q21.3,1,405,126110,700,ENSG00000143437,NA,NA
HBTAR000260,ARNTL,BMAL1; BMAL1c; JAP3; MOP3; PASD3; TIC; bHLHe5,aryl hydrocarbon receptor nuclear translocator like,protein-coding,NA,Homo sapiens,9606,11p15.3,11,406,602550,701,ENSG00000133794,NA,NA
HBTAR000261,ARR3,ARRX; MYP26; cArr,arrestin 3,protein-coding,NA,Homo sapiens,9606,Xq13.1,X,407,301770,710,ENSG00000120500,NA,NA
HBTAR000262,ARRB1,ARB1; ARR1,arrestin beta 1,protein-coding,Research target,Homo sapiens,9606,11q13.4,11,408,107940,711,ENSG00000137486,NA,T41646
HBTAR000263,ARRB2,ARB2; ARR2; BARR2,arrestin beta 2,protein-coding,Research target,Homo sapiens,9606,17p13.2,17,409,107941,712,ENSG00000141480,NA,T16243
HBTAR000264,ARSA,ASA; MLD,arylsulfatase A,protein-coding,Clinical Trial target,Homo sapiens,9606,22q13.33,22,410,607574,713,ENSG00000100299,NA,T98157
HBTAR000265,ARSB,ASB; G4S; MPS6,arylsulfatase B,protein-coding,Successful target,Homo sapiens,9606,5q14.1,5,411,611542,714,ENSG00000113273,NA,T02119
HBTAR000266,STS,ARSC; ARSC1; ASC; ES; SSDD; XLI,steroid sulfatase,protein-coding,Successful target,Homo sapiens,9606,Xp22.31,X,412,300747,11425,ENSG00000101846,NA,T33489
HBTAR000267,ARSD,ASD,arylsulfatase D,protein-coding,NA,Homo sapiens,9606,Xp22.33,X,414,300002,717,ENSG00000006756,NA,NA
HBTAR000268,ARSL,ARSE; ASE; CDPX; CDPX1; CDPXR,arylsulfatase L,protein-coding,NA,Homo sapiens,9606,Xp22.33,X,415,300180,719,ENSG00000157399,NA,NA
HBTAR000269,ARSF,ASF,arylsulfatase F,protein-coding,NA,Homo sapiens,9606,Xp22.33,X,416,300003,721,ENSG00000062096,NA,NA
HBTAR000270,ART1,ART2; ARTC1; CD296; RT6,ADP-ribosyltransferase 1,protein-coding,NA,Homo sapiens,9606,11p15.4,11,417,601625,723,ENSG00000129744,NA,NA
HBTAR000271,ART3,ARTC3,ADP-ribosyltransferase 3,protein-coding,NA,Homo sapiens,9606,4q21.1|4p15.1-p14,4,419,603086,725,ENSG00000156219,NA,NA
HBTAR000272,ART4,ARTC4; CD297; DO; DO/ART4; DOK1,ADP-ribosyltransferase 4 (Dombrock blood group),protein-coding,NA,Homo sapiens,9606,12p12.3,12,420,110600,726,ENSG00000111339,NA,NA
HBTAR000273,ARVCF,NA,ARVCF delta catenin family member,protein-coding,NA,Homo sapiens,9606,22q11.21,22,421,602269,728,ENSG00000099889,NA,NA
HBTAR000274,ASAH1,AC; ACDase; ASAH; PHP; PHP32; SMAPME,N-acylsphingosine amidohydrolase 1,protein-coding,NA,Homo sapiens,9606,8p22,8,427,613468,735,ENSG00000104763,NA,NA
HBTAR000275,ASCL1,ASH1; HASH1; MASH1; bHLHa46,achaete-scute family bHLH transcription factor 1,protein-coding,NA,Homo sapiens,9606,12q23.2,12,429,100790,738,ENSG00000139352,NA,NA
HBTAR000276,ASCL2,ASH2; HASH2; MASH2; bHLHa45,achaete-scute family bHLH transcription factor 2,protein-coding,NA,Homo sapiens,9606,11p15.5,11,430,601886,739,ENSG00000183734,NA,NA
HBTAR000277,ASGR1,ASGPR; ASGPR1; CLEC4H1; HL-1,asialoglycoprotein receptor 1,protein-coding,Clinical Trial target,Homo sapiens,9606,17p13.1,17,432,108360,742,ENSG00000141505,NA,T32780
HBTAR000278,ASL,ASAL,argininosuccinate lyase,protein-coding,NA,Homo sapiens,9606,7q11.21,7,435,608310,746,ENSG00000126522,NA,NA
HBTAR000279,ASMT,ASMTY; HIOMT; HIOMTY,acetylserotonin O-methyltransferase,protein-coding,NA,Homo sapiens,9606,Xp22.33 and Yp11.2,X|Y,438,300015 402500,750,ENSG00000196433,NA,NA
