Herb_ID,Herb_cn_name,chp_status,chp_detail_url,chp_filled_fields,chp_message,dayi_status,dayi_detail_url,dayi_filled_fields,dayi_message
HERB000294,白叶瓜馥木,not_found,,,no exact pharmacopoeia herb result,no_fields,https://www.dayi.org.cn/cmedical/1116797.html,,detail page parsed but no mapped fields found
HERB000300,白罂粟,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000311,柏子仁,skipped_no_chp_blank_fields,,,,ok,https://www.dayi.org.cn/cmedical/300137.html,,matched page but remaining dayi target columns already had values
HERB000303,白羽扇豆,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000309,白术,skipped_no_chp_blank_fields,,,,ok,https://www.dayi.org.cn/cmedical/1113535.html,Toxicity,
HERB000282,白头翁花,not_found,,,no exact pharmacopoeia herb result,ok,https://www.dayi.org.cn/cmedical/1113643.html,UsePart|Function|Indication|Properties|Meridians,
HERB000306,柏枝节,not_found,,,no exact pharmacopoeia herb result,no_fields,https://www.dayi.org.cn/cmedical/1113675.html,,detail page parsed but no mapped fields found
HERB000314,半边苏,not_found,,,no exact pharmacopoeia herb result,ok,https://www.dayi.org.cn/cmedical/1113686.html,Properties,
HERB000305,白芷,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=155,Meridians,,ok,https://www.dayi.org.cn/cmedical/300135.html,,matched page but remaining dayi target columns already had values
HERB000304,白芸花,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000324,板栗,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000312,半边莲,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=177,Properties|Meridians,,ok,https://www.dayi.org.cn/cmedical/300140.html,Toxicity,
HERB000325,斑蝥,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=525,Herb_latin_name|Properties|Meridians|Function,,not_found,,,no exact cmedical result in search page
HERB000310,白竹鼠,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000333,斑叶萍蓬草,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000298,白叶藤,not_found,,,no exact pharmacopoeia herb result,ok,https://www.dayi.org.cn/cmedical/1115698.html,Toxicity|Properties|Meridians,
HERB000319,斑鸠,not_found,,,no search results,ok,https://www.dayi.org.cn/cmedical/1117933.html,Properties|Meridians,
HERB000308,白芷叶,not_found,,,no exact pharmacopoeia herb result,no_fields,https://www.dayi.org.cn/cmedical/1113679.html,,detail page parsed but no mapped fields found
HERB000334,斑叶萍蓬草,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000329,斑纹芦荟,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000323,板蓝根,skipped_no_chp_blank_fields,,,,ok,https://www.dayi.org.cn/cmedical/300139.html,Toxicity,
HERB000343,棒叶蕨藻,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000327,瓣蕊唐松草,not_found,,,no search results,no_fields,https://www.dayi.org.cn/cmedical/1113707.html,,detail page parsed but no mapped fields found
HERB000355,抱茎獐牙菜,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000336,半月形铁线蕨,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000350,宝盖灵芝,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000347,报春石斛,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000342,榜嘎,not_found,,,no exact pharmacopoeia herb result,no_fields,https://www.dayi.org.cn/cmedical/1116053.html,,detail page parsed but no mapped fields found
HERB000357,毛豆,not_found,,,no search results,not_found,,,no exact cmedical result in search page
HERB000352,豹骨,not_found,,,no exact pharmacopoeia herb result,no_fields,https://www.dayi.org.cn/cmedical/1117908.html,,detail page parsed but no mapped fields found
HERB000338,半枝莲,skipped_no_chp_blank_fields,,,,ok,https://www.dayi.org.cn/cmedical/300143.html,,matched page but remaining dayi target columns already had values
HERB000320,斑鸠菊,not_found,,,no exact pharmacopoeia herb result,no_fields,https://www.dayi.org.cn/cmedical/1115278.html,,detail page parsed but no mapped fields found
HERB000315,斑地锦,not_found,,,no exact pharmacopoeia herb result,no_fields,https://www.dayi.org.cn/cmedical/1113688.html,,detail page parsed but no mapped fields found
HERB000351,保肝浸膏,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000356,暴马子,not_found,,,no exact pharmacopoeia herb result,no_fields,https://www.dayi.org.cn/cmedical/1155993.html,,detail page parsed but no mapped fields found
HERB000346,报春花,not_found,,,no exact pharmacopoeia herb result,ok,https://www.dayi.org.cn/cmedical/1113725.html,Properties,
HERB000368,孢子甘蓝,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000353,抱茎苦荬菜,not_found,,,no exact pharmacopoeia herb result,no_fields,https://www.dayi.org.cn/cmedical/1155816.html,,detail page parsed but no mapped fields found
HERB000372,北侧金盏花,not_found,,,no search results,not_found,,,no exact cmedical result in search page
HERB000332,斑叶地锦,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000382,贝加尔唐松草,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000367,苞叶香茶菜,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000360,包片鼠尾草,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000339,斑子麻黄,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000331,半夏曲,not_found,,,no exact pharmacopoeia herb result,no_fields,https://www.dayi.org.cn/cmedical/1113715.html,,detail page parsed but no mapped fields found
HERB000377,北非雪松,not_found,,,no search results,not_found,,,no exact cmedical result in search page
HERB000365,飞燕草,not_found,,,no search results,ok,https://www.dayi.org.cn/cmedical/300850.html,Toxicity|Function|Indication|Properties|Meridians,
HERB000390,北美艾蒿,not_found,,,no search results,not_found,,,no exact cmedical result in search page
HERB000395,北美葶苈子,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000394,北美球子蕨,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000359,薄片矢车菊,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000391,北美鹅掌楸,not_found,,,no search results,not_found,,,no exact cmedical result in search page
HERB000349,宝盖草,not_found,,,no exact pharmacopoeia herb result,ok,https://www.dayi.org.cn/cmedical/1113729.html,Properties,
HERB000388,北马兜铃,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000393,北美红杉,not_found,,,no search results,not_found,,,no exact cmedical result in search page
HERB000392,北美鬼臼,not_found,,,no search results,not_found,,,no exact cmedical result in search page
HERB000373,北豆根,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=145,UsePart|Properties|Meridians,,ok,https://www.dayi.org.cn/cmedical/300147.html,Toxicity,
HERB000371,北苍术,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000381,北黄花菜,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000379,北海当归,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000399,北美洲山梗菜,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000376,北方乌头,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000387,北刘寄奴,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=144,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,ok,https://www.dayi.org.cn/cmedical/300148.html,,matched page but remaining dayi target columns already had values
HERB000408,北五味,skipped_no_chp_blank_fields,,,,not_found,,,no exact cmedical result in search page
HERB000385,贝壳杉,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000375,北方枸杞根皮,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000389,北马兜铃根,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000396,北美香柏,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000398,北美圆柏,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000402,杯鞘石斛,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000405,北水苦荬,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000403,北沙参,skipped_no_chp_blank_fields,,,,ok,https://www.dayi.org.cn/cmedical/1113569.html,Toxicity,
HERB000406,北五加皮,skipped_no_chp_blank_fields,,,,no_fields,https://www.dayi.org.cn/cmedical/1155981.html,,detail page parsed but no mapped fields found
HERB000411,北野菊,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000412,北越钩藤,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000419,篦齿眼子菜,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000424,秘鲁钩藤,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000407,北乌头,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000427,秘鲁香蕉,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000401,贝母兰,not_found,,,no exact pharmacopoeia herb result,no_fields,https://www.dayi.org.cn/cmedical/1113745.html,,detail page parsed but no mapped fields found
HERB000425,秘鲁古柯,not_found,,,no search results,not_found,,,no exact cmedical result in search page
HERB000400,贝母,not_found,,,no exact pharmacopoeia herb result,no_fields,https://www.dayi.org.cn/cmedical/1155765.html,,detail page parsed but no mapped fields found
HERB000409,北五味子,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000417,毕澄茄,not_found,,,no exact pharmacopoeia herb result,no_fields,https://www.dayi.org.cn/cmedical/1156041.html,,detail page parsed but no mapped fields found
HERB000436,彼氏堆心菊,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000415,荜茇,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=366,Herb_latin_name|Properties|Meridians|Function,,ok,https://www.dayi.org.cn/cmedical/300149.html,UsePart,
HERB000444,鳞毛蕨,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000432,蓖麻子,skipped_no_chp_blank_fields,,,,no_fields,https://www.dayi.org.cn/cmedical/1113581.html,,detail page parsed but no mapped fields found
HERB000431,蓖麻油,not_found,,,no exact pharmacopoeia herb result,ok,https://www.dayi.org.cn/cmedical/1113787.html,Toxicity|Properties|Meridians,
HERB000441,壁纸唐松草,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000418,荜澄茄,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=367,Herb_latin_name|UsePart|Properties|Meridians|Function,,no_fields,https://www.dayi.org.cn/cmedical/300150.html,,detail page parsed but no mapped fields found
HERB000421,碧冬茄,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000448,遍地锦,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000439,萆薢,skipped_no_chp_blank_fields,,,,ok,https://www.dayi.org.cn/cmedical/300151.html,,matched page but remaining dayi target columns already had values
HERB000433,蓖麻子与蓖麻油,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000437,萝芙木,not_found,,,no search results,no_fields,https://www.dayi.org.cn/cmedical/301987.html,,detail page parsed but no mapped fields found
HERB000416,荜茇根,not_found,,,no exact pharmacopoeia herb result,ok,https://www.dayi.org.cn/cmedical/1113795.html,Toxicity|UsePart|Function|Indication|Properties|Meridians,
HERB000445,马利筋,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000447,鞭打绣球,not_found,,,no exact pharmacopoeia herb result,no_fields,https://www.dayi.org.cn/cmedical/1113749.html,,detail page parsed but no mapped fields found
HERB000453,扁豆花,not_found,,,no search results,no_fields,https://www.dayi.org.cn/cmedical/1155903.html,,detail page parsed but no mapped fields found
HERB000429,蓖麻根,not_found,,,no exact pharmacopoeia herb result,no_fields,https://www.dayi.org.cn/cmedical/1113785.html,,detail page parsed but no mapped fields found
HERB000450,扁豆,skipped_no_chp_blank_fields,,,,ok,https://www.dayi.org.cn/cmedical/1113753.html,,matched page but remaining dayi target columns already had values
HERB000434,蓖麻叶,not_found,,,no exact pharmacopoeia herb result,ok,https://www.dayi.org.cn/cmedical/1113783.html,Toxicity|UsePart|Function|Indication|Properties,
HERB000443,马利筋,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000430,蓖麻叶,not_found,,,no exact pharmacopoeia herb result,ok,https://www.dayi.org.cn/cmedical/1113783.html,Toxicity|Properties,
HERB000451,变豆菜叶,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000455,扁豆叶,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000466,变色石竹,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000459,绞股蓝,not_found,,,no exact pharmacopoeia herb result,no_fields,https://www.dayi.org.cn/cmedical/1114422.html,,detail page parsed but no mapped fields found
HERB000440,碧玉散,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000457,蝙蝠葛根,skipped_no_chp_blank_fields,,,,ok,https://www.dayi.org.cn/cmedical/1113757.html,Toxicity,
HERB000471,变形木兰,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000469,扁桃,not_found,,,no exact pharmacopoeia herb result,not_found,,,no exact cmedical result in search page
HERB000456,蝙蝠葛,not_found,,,no exact pharmacopoeia herb result,ok,https://www.dayi.org.cn/cmedical/1113755.html,Properties|Meridians,
